name,score,generations,seed,rotamers,atoms,evaluations,population,rate,iteration
5uez_ligand,-3.619129,90,7,4,39,99000,100,100,10
5uez_ligand,-4.027875,90,8,4,39,99000,100,100,10
5uez_ligand,-3.420461,90,9,4,39,99000,100,100,10
5uez_ligand,-3.383358,4,0,4,39,80400,100,100,200
5uez_ligand,-2.819653,4,10,4,39,80400,100,100,200
5uez_ligand,-3.550558,4,11,4,39,80400,100,100,200
5uez_ligand,-3.017399,4,12,4,39,80400,100,100,200
5uez_ligand,-3.241459,4,13,4,39,80400,100,100,200
5uez_ligand,-2.809148,4,14,4,39,80400,100,100,200
5uez_ligand,-3.244652,4,1,4,39,80400,100,100,200
5uez_ligand,-3.531479,4,2,4,39,80400,100,100,200
5uez_ligand,-3.308759,4,3,4,39,80400,100,100,200
5uez_ligand,-7.231966,4,4,4,39,80400,100,100,200
5uez_ligand,-2.496860,4,5,4,39,80400,100,100,200
5uez_ligand,-2.971288,4,6,4,39,80400,100,100,200
5uez_ligand,-3.014753,4,7,4,39,80400,100,100,200
5uez_ligand,-3.187238,4,8,4,39,80400,100,100,200
5uez_ligand,-2.302056,4,9,4,39,80400,100,100,200
5uez_ligand,-3.920245,38,0,4,39,98800,100,100,25
5uez_ligand,-4.362257,38,10,4,39,98800,100,100,25
5uez_ligand,-3.837315,38,11,4,39,98800,100,100,25
5uez_ligand,-2.738005,38,12,4,39,98800,100,100,25
5uez_ligand,-3.253674,38,13,4,39,98800,100,100,25
5uez_ligand,-3.048581,38,14,4,39,98800,100,100,25
5uez_ligand,-3.282972,38,1,4,39,98800,100,100,25
5uez_ligand,-3.803068,38,2,4,39,98800,100,100,25
5uez_ligand,-3.528659,38,3,4,39,98800,100,100,25
5uez_ligand,-3.435084,38,4,4,39,98800,100,100,25
5uez_ligand,-3.919566,38,5,4,39,98800,100,100,25
5uez_ligand,-3.635493,38,6,4,39,98800,100,100,25
5uez_ligand,-3.706833,38,7,4,39,98800,100,100,25
5uez_ligand,-2.121475,38,8,4,39,98800,100,100,25
5uez_ligand,-3.457349,38,9,4,39,98800,100,100,25
5uez_ligand,-3.719630,3,0,4,39,90300,100,100,300
5uez_ligand,-3.556010,3,10,4,39,90300,100,100,300
5uez_ligand,-4.340258,3,11,4,39,90300,100,100,300
5uez_ligand,-3.592247,3,12,4,39,90300,100,100,300
5uez_ligand,-3.455787,3,13,4,39,90300,100,100,300
5uez_ligand,-3.516937,3,14,4,39,90300,100,100,300
5uez_ligand,-3.642691,3,1,4,39,90300,100,100,300
5uez_ligand,-3.794277,3,2,4,39,90300,100,100,300
5uez_ligand,-4.463064,3,3,4,39,90300,100,100,300
5uez_ligand,-6.311798,3,4,4,39,90300,100,100,300
5uez_ligand,-3.487456,3,5,4,39,90300,100,100,300
5uez_ligand,-3.442519,3,6,4,39,90300,100,100,300
5uez_ligand,-3.653568,3,7,4,39,90300,100,100,300
5uez_ligand,-3.376672,3,8,4,39,90300,100,100,300
5uez_ligand,-2.611922,3,9,4,39,90300,100,100,300
5uez_ligand,-3.902278,19,0,4,39,96900,100,100,50
5uez_ligand,-4.583106,19,10,4,39,96900,100,100,50
5uez_ligand,-3.817151,19,11,4,39,96900,100,100,50
5uez_ligand,-3.169009,19,12,4,39,96900,100,100,50
5uez_ligand,-3.601572,19,13,4,39,96900,100,100,50
5uez_ligand,-2.974777,19,14,4,39,96900,100,100,50
5uez_ligand,-3.208691,19,1,4,39,96900,100,100,50
5uez_ligand,-3.909166,19,2,4,39,96900,100,100,50
5uez_ligand,-3.534287,19,3,4,39,96900,100,100,50
5uez_ligand,-7.709266,19,4,4,39,96900,100,100,50
5uez_ligand,-3.427434,19,5,4,39,96900,100,100,50
5uez_ligand,-3.347369,19,6,4,39,96900,100,100,50
5uez_ligand,-4.025524,19,7,4,39,96900,100,100,50
5uez_ligand,-3.602955,19,8,4,39,96900,100,100,50
5uez_ligand,-3.617208,19,9,4,39,96900,100,100,50
5uez_ligand,-2.895937,90,0,4,39,99000,100,10,100
5uez_ligand,-3.596127,90,10,4,39,99000,100,10,100
5uez_ligand,-3.949037,90,11,4,39,99000,100,10,100
5uez_ligand,-2.783853,90,12,4,39,99000,100,10,100
5uez_ligand,-3.258322,90,13,4,39,99000,100,10,100
5uez_ligand,-3.281607,90,14,4,39,99000,100,10,100
5uez_ligand,-3.376348,90,1,4,39,99000,100,10,100
5uez_ligand,-3.436522,90,2,4,39,99000,100,10,100
5uez_ligand,-3.911246,90,3,4,39,99000,100,10,100
5uez_ligand,-8.243505,90,4,4,39,99000,100,10,100
5uez_ligand,-3.579619,90,5,4,39,99000,100,10,100
5uez_ligand,-3.834567,90,6,4,39,99000,100,10,100
5uez_ligand,-3.705138,90,7,4,39,99000,100,10,100
5uez_ligand,-2.831090,90,8,4,39,99000,100,10,100
5uez_ligand,-3.656381,90,9,4,39,99000,100,10,100
5uez_ligand,-3.528234,500,0,4,39,100000,100,10,10
5uez_ligand,-4.359373,500,10,4,39,100000,100,10,10
5uez_ligand,-3.536780,500,11,4,39,100000,100,10,10
5uez_ligand,-2.508786,500,12,4,39,100000,100,10,10
5uez_ligand,-3.764642,500,13,4,39,100000,100,10,10
5uez_ligand,-3.227212,500,14,4,39,100000,100,10,10
5uez_ligand,-3.214428,500,1,4,39,100000,100,10,10
5uez_ligand,-3.176265,500,2,4,39,100000,100,10,10
5uez_ligand,-3.472278,500,3,4,39,100000,100,10,10
5uez_ligand,-2.337577,500,4,4,39,100000,100,10,10
5uez_ligand,-3.602979,500,5,4,39,100000,100,10,10
5uez_ligand,-2.917237,500,6,4,39,100000,100,10,10
5uez_ligand,-3.188615,500,7,4,39,100000,100,10,10
5uez_ligand,-3.568929,500,8,4,39,100000,100,10,10
5uez_ligand,-3.469558,500,9,4,39,100000,100,10,10
5uez_ligand,-3.055016,47,0,4,39,98700,100,10,200
5uez_ligand,-3.600861,47,10,4,39,98700,100,10,200
5uez_ligand,-4.365935,47,11,4,39,98700,100,10,200
5uez_ligand,-3.621721,47,12,4,39,98700,100,10,200
5uez_ligand,-4.013690,47,13,4,39,98700,100,10,200
5uez_ligand,-3.272814,47,14,4,39,98700,100,10,200
5uez_ligand,-3.361989,47,1,4,39,98700,100,10,200
5uez_ligand,-3.297201,47,2,4,39,98700,100,10,200
5uez_ligand,-2.999207,47,3,4,39,98700,100,10,200
5uez_ligand,-8.241255,47,4,4,39,98700,100,10,200
5uez_ligand,-3.584219,47,5,4,39,98700,100,10,200
5uez_ligand,-3.906872,47,6,4,39,98700,100,10,200
5uez_ligand,-3.130297,47,7,4,39,98700,100,10,200
5uez_ligand,-3.334938,47,8,4,39,98700,100,10,200
5uez_ligand,-3.858245,47,9,4,39,98700,100,10,200
5uez_ligand,-4.465899,333,0,4,39,116550,100,10,25
5uez_ligand,-4.034204,333,10,4,39,116550,100,10,25
5uez_ligand,-3.854259,333,11,4,39,116550,100,10,25
5uez_ligand,-2.417583,333,12,4,39,116550,100,10,25
5uez_ligand,-3.205543,333,13,4,39,116550,100,10,25
5uez_ligand,-2.944227,333,14,4,39,116550,100,10,25
5uez_ligand,-3.243225,333,1,4,39,116550,100,10,25
5uez_ligand,-3.338979,333,2,4,39,116550,100,10,25
5uez_ligand,-2.984351,333,3,4,39,116550,100,10,25
5uez_ligand,-2.336429,333,4,4,39,116550,100,10,25
5uez_ligand,-3.286178,333,5,4,39,116550,100,10,25
5uez_ligand,-4.433472,333,6,4,39,116550,100,10,25
5uez_ligand,-2.999613,333,7,4,39,116550,100,10,25
5uez_ligand,-3.646519,333,8,4,39,116550,100,10,25
5uez_ligand,-3.460582,333,9,4,39,116550,100,10,25
5uez_ligand,-3.285775,32,0,4,39,99200,100,10,300
5uez_ligand,-4.160862,32,10,4,39,99200,100,10,300
5uez_ligand,-4.366217,32,11,4,39,99200,100,10,300
5uez_ligand,-4.873600,32,12,4,39,99200,100,10,300
5uez_ligand,-3.613187,32,13,4,39,99200,100,10,300
5uez_ligand,-3.524604,32,14,4,39,99200,100,10,300
5uez_ligand,-3.838120,32,1,4,39,99200,100,10,300
5uez_ligand,-3.000885,32,2,4,39,99200,100,10,300
5uez_ligand,-3.854217,32,3,4,39,99200,100,10,300
5uez_ligand,-8.211071,32,4,4,39,99200,100,10,300
5uez_ligand,-3.581840,32,5,4,39,99200,100,10,300
5uez_ligand,-3.503943,32,6,4,39,99200,100,10,300
5uez_ligand,-3.695837,32,7,4,39,99200,100,10,300
5uez_ligand,-3.293283,32,8,4,39,99200,100,10,300
5uez_ligand,-3.960486,32,9,4,39,99200,100,10,300
5uez_ligand,-3.922825,166,0,4,39,99600,100,10,50
5uez_ligand,-4.590063,166,10,4,39,99600,100,10,50
5uez_ligand,-3.862331,166,11,4,39,99600,100,10,50
5uez_ligand,-3.147373,166,12,4,39,99600,100,10,50
5uez_ligand,-3.630183,166,13,4,39,99600,100,10,50
5uez_ligand,-3.076492,166,14,4,39,99600,100,10,50
5uez_ligand,-3.220896,166,1,4,39,99600,100,10,50
5uez_ligand,-3.324918,166,2,4,39,99600,100,10,50
5uez_ligand,-2.986476,166,3,4,39,99600,100,10,50
5uez_ligand,-8.155934,166,4,4,39,99600,100,10,50
5uez_ligand,-3.226082,166,5,4,39,99600,100,10,50
5uez_ligand,-4.042253,166,6,4,39,99600,100,10,50
5uez_ligand,-3.707868,166,7,4,39,99600,100,10,50
5uez_ligand,-2.840909,166,8,4,39,99600,100,10,50
5uez_ligand,-3.604306,166,9,4,39,99600,100,10,50
5uez_ligand,-4.047153,38,0,4,39,98800,100,25,100
5uez_ligand,-4.590891,38,10,4,39,98800,100,25,100
5uez_ligand,-4.649895,38,11,4,39,98800,100,25,100
5uez_ligand,-2.800336,38,12,4,39,98800,100,25,100
5uez_ligand,-3.619591,38,13,4,39,98800,100,25,100
5uez_ligand,-3.282063,38,14,4,39,98800,100,25,100
5uez_ligand,-3.568477,38,1,4,39,98800,100,25,100
5uez_ligand,-2.685058,38,2,4,39,98800,100,25,100
5uez_ligand,-3.640783,38,3,4,39,98800,100,25,100
5uez_ligand,-8.242413,38,4,4,39,98800,100,25,100
5uez_ligand,-4.527797,38,5,4,39,98800,100,25,100
5uez_ligand,-3.687263,38,6,4,39,98800,100,25,100
5uez_ligand,-3.704503,38,7,4,39,98800,100,25,100
5uez_ligand,-3.447749,38,8,4,39,98800,100,25,100
5uez_ligand,-3.322486,38,9,4,39,98800,100,25,100
5uez_ligand,-3.528317,333,0,4,39,116550,100,25,10
5uez_ligand,-4.583159,333,10,4,39,116550,100,25,10
5uez_ligand,-3.681444,333,11,4,39,116550,100,25,10
5uez_ligand,-3.196515,333,12,4,39,116550,100,25,10
5uez_ligand,-2.521192,333,13,4,39,116550,100,25,10
5uez_ligand,-3.729034,333,14,4,39,116550,100,25,10
5uez_ligand,-3.207049,333,1,4,39,116550,100,25,10
5uez_ligand,-3.670142,333,2,4,39,116550,100,25,10
5uez_ligand,-3.638142,333,3,4,39,116550,100,25,10
5uez_ligand,-3.346195,333,4,4,39,116550,100,25,10
5uez_ligand,-4.012974,333,5,4,39,116550,100,25,10
5uez_ligand,-3.058193,333,6,4,39,116550,100,25,10
5uez_ligand,-3.717834,333,7,4,39,116550,100,25,10
5uez_ligand,-3.874743,333,8,4,39,116550,100,25,10
5uez_ligand,-3.435043,333,9,4,39,116550,100,25,10
5uez_ligand,-4.354914,19,0,4,39,96900,100,25,200
5uez_ligand,-4.588102,19,10,4,39,96900,100,25,200
5uez_ligand,-4.333164,19,11,4,39,96900,100,25,200
5uez_ligand,-4.070877,19,12,4,39,96900,100,25,200
5uez_ligand,-3.619661,19,13,4,39,96900,100,25,200
5uez_ligand,-3.267796,19,14,4,39,96900,100,25,200
5uez_ligand,-4.269622,19,1,4,39,96900,100,25,200
5uez_ligand,-4.108974,19,2,4,39,96900,100,25,200
5uez_ligand,-3.771273,19,3,4,39,96900,100,25,200
5uez_ligand,-8.236554,19,4,4,39,96900,100,25,200
5uez_ligand,-3.607010,19,5,4,39,96900,100,25,200
5uez_ligand,-3.793566,19,6,4,39,96900,100,25,200
5uez_ligand,-3.704726,19,7,4,39,96900,100,25,200
5uez_ligand,-3.917416,19,8,4,39,96900,100,25,200
5uez_ligand,-3.952883,19,9,4,39,96900,100,25,200
5uez_ligand,-3.569974,142,0,4,39,102950,100,25,25
5uez_ligand,-4.593547,142,10,4,39,102950,100,25,25
5uez_ligand,-3.868641,142,11,4,39,102950,100,25,25
5uez_ligand,-3.068571,142,12,4,39,102950,100,25,25
5uez_ligand,-3.644080,142,13,4,39,102950,100,25,25
5uez_ligand,-2.930750,142,14,4,39,102950,100,25,25
5uez_ligand,-3.222143,142,1,4,39,102950,100,25,25
5uez_ligand,-3.351267,142,2,4,39,102950,100,25,25
5uez_ligand,-2.973038,142,3,4,39,102950,100,25,25
5uez_ligand,-4.037656,142,4,4,39,102950,100,25,25
5uez_ligand,-4.005950,142,5,4,39,102950,100,25,25
5uez_ligand,-3.313455,142,6,4,39,102950,100,25,25
5uez_ligand,-3.904960,142,7,4,39,102950,100,25,25
5uez_ligand,-2.120993,142,8,4,39,102950,100,25,25
5uez_ligand,-3.467217,142,9,4,39,102950,100,25,25
5uez_ligand,-4.014486,13,0,4,39,98800,100,25,300
5uez_ligand,-4.157192,13,10,4,39,98800,100,25,300
5uez_ligand,-4.637143,13,11,4,39,98800,100,25,300
5uez_ligand,-4.849023,13,12,4,39,98800,100,25,300
5uez_ligand,-3.621925,13,13,4,39,98800,100,25,300
5uez_ligand,-4.417909,13,14,4,39,98800,100,25,300
5uez_ligand,-4.278099,13,1,4,39,98800,100,25,300
5uez_ligand,-3.383581,13,2,4,39,98800,100,25,300
5uez_ligand,-3.603438,13,3,4,39,98800,100,25,300
5uez_ligand,-8.232082,13,4,4,39,98800,100,25,300
5uez_ligand,-3.776655,13,5,4,39,98800,100,25,300
5uez_ligand,-4.864244,13,6,4,39,98800,100,25,300
5uez_ligand,-4.213175,13,7,4,39,98800,100,25,300
5uez_ligand,-4.067060,13,8,4,39,98800,100,25,300
5uez_ligand,-4.696373,13,9,4,39,98800,100,25,300
5uez_ligand,-3.925653,76,0,4,39,102600,100,25,50
5uez_ligand,-4.592187,76,10,4,39,102600,100,25,50
5uez_ligand,-3.815686,76,11,4,39,102600,100,25,50
5uez_ligand,-3.047699,76,12,4,39,102600,100,25,50
5uez_ligand,-3.682561,76,13,4,39,102600,100,25,50
5uez_ligand,-3.304313,76,14,4,39,102600,100,25,50
5uez_ligand,-3.213932,76,1,4,39,102600,100,25,50
5uez_ligand,-2.701440,76,2,4,39,102600,100,25,50
5uez_ligand,-3.054902,76,3,4,39,102600,100,25,50
5uez_ligand,-2.953969,76,4,4,39,102600,100,25,50
5uez_ligand,-3.948436,76,5,4,39,102600,100,25,50
5uez_ligand,-3.839612,76,6,4,39,102600,100,25,50
5uez_ligand,-3.709812,76,7,4,39,102600,100,25,50
5uez_ligand,-3.919107,76,8,4,39,102600,100,25,50
5uez_ligand,-3.647116,76,9,4,39,102600,100,25,50
5uez_ligand,-3.852424,19,0,4,39,96900,100,50,100
5uez_ligand,-4.589518,19,10,4,39,96900,100,50,100
5uez_ligand,-4.326053,19,11,4,39,96900,100,50,100
5uez_ligand,-3.725274,19,12,4,39,96900,100,50,100
5uez_ligand,-3.613622,19,13,4,39,96900,100,50,100
5uez_ligand,-3.299252,19,14,4,39,96900,100,50,100
5uez_ligand,-3.870140,19,1,4,39,96900,100,50,100
5uez_ligand,-3.776122,19,2,4,39,96900,100,50,100
5uez_ligand,-4.242437,19,3,4,39,96900,100,50,100
5uez_ligand,-8.150991,19,4,4,39,96900,100,50,100
5uez_ligand,-3.958889,19,5,4,39,96900,100,50,100
5uez_ligand,-3.185589,19,6,4,39,96900,100,50,100
5uez_ligand,-3.626605,19,7,4,39,96900,100,50,100
5uez_ligand,-3.522848,19,8,4,39,96900,100,50,100
5uez_ligand,-3.466251,19,9,4,39,96900,100,50,100
5uez_ligand,-3.531596,166,0,4,39,99600,100,50,10
5uez_ligand,-4.586025,166,10,4,39,99600,100,50,10
5uez_ligand,-3.540246,166,11,4,39,99600,100,50,10
5uez_ligand,-2.670400,166,12,4,39,99600,100,50,10
5uez_ligand,-2.961219,166,13,4,39,99600,100,50,10
5uez_ligand,-3.156856,166,14,4,39,99600,100,50,10
5uez_ligand,-3.212104,166,1,4,39,99600,100,50,10
5uez_ligand,-2.599957,166,2,4,39,99600,100,50,10
5uez_ligand,-3.531948,166,3,4,39,99600,100,50,10
5uez_ligand,-1.997230,166,4,4,39,99600,100,50,10
5uez_ligand,-3.894536,166,5,4,39,99600,100,50,10
5uez_ligand,-3.167818,166,6,4,39,99600,100,50,10
5uez_ligand,-2.672821,166,7,4,39,99600,100,50,10
5uez_ligand,-4.253878,166,8,4,39,99600,100,50,10
5uez_ligand,-3.420041,166,9,4,39,99600,100,50,10
5uez_ligand,-4.036195,9,0,4,39,90900,100,50,200
5uez_ligand,-4.585127,9,10,4,39,90900,100,50,200
5uez_ligand,-5.322075,9,11,4,39,90900,100,50,200
5uez_ligand,-4.758018,9,12,4,39,90900,100,50,200
5uez_ligand,-3.676625,9,13,4,39,90900,100,50,200
5uez_ligand,-3.264385,9,14,4,39,90900,100,50,200
5uez_ligand,-4.450282,9,1,4,39,90900,100,50,200
5uez_ligand,-3.761630,9,2,4,39,90900,100,50,200
5uez_ligand,-4.102436,9,3,4,39,90900,100,50,200
5uez_ligand,-8.104575,9,4,4,39,90900,100,50,200
5uez_ligand,-3.899040,9,5,4,39,90900,100,50,200
5uez_ligand,-3.982994,9,6,4,39,90900,100,50,200
5uez_ligand,-3.703959,9,7,4,39,90900,100,50,200
5uez_ligand,-4.086953,9,8,4,39,90900,100,50,200
5uez_ligand,-3.375734,9,9,4,39,90900,100,50,200
5uez_ligand,-4.473311,76,0,4,39,102600,100,50,25
5uez_ligand,-3.991703,76,10,4,39,102600,100,50,25
5uez_ligand,-3.845958,76,11,4,39,102600,100,50,25
5uez_ligand,-3.194909,76,12,4,39,102600,100,50,25
5uez_ligand,-2.945023,76,13,4,39,102600,100,50,25
5uez_ligand,-3.054361,76,14,4,39,102600,100,50,25
5uez_ligand,-3.235590,76,1,4,39,102600,100,50,25
5uez_ligand,-3.362202,76,2,4,39,102600,100,50,25
5uez_ligand,-2.987824,76,3,4,39,102600,100,50,25
5uez_ligand,-2.950433,76,4,4,39,102600,100,50,25
5uez_ligand,-2.999061,76,5,4,39,102600,100,50,25
5uez_ligand,-3.423369,76,6,4,39,102600,100,50,25
5uez_ligand,-4.076529,76,7,4,39,102600,100,50,25
5uez_ligand,-4.700104,76,8,4,39,102600,100,50,25
5uez_ligand,-3.397288,76,9,4,39,102600,100,50,25
5uez_ligand,-3.845882,6,0,4,39,90600,100,50,300
5uez_ligand,-3.684906,6,10,4,39,90600,100,50,300
5uez_ligand,-4.568651,6,11,4,39,90600,100,50,300
5uez_ligand,-4.567830,6,12,4,39,90600,100,50,300
5uez_ligand,-3.599018,6,13,4,39,90600,100,50,300
5uez_ligand,-4.351279,6,14,4,39,90600,100,50,300
5uez_ligand,-4.245550,6,1,4,39,90600,100,50,300
5uez_ligand,-3.780669,6,2,4,39,90600,100,50,300
5uez_ligand,-7.126706,6,3,4,39,90600,100,50,300
5uez_ligand,-7.780171,6,4,4,39,90600,100,50,300
5uez_ligand,-3.698688,6,5,4,39,90600,100,50,300
5uez_ligand,-4.594885,6,6,4,39,90600,100,50,300
5uez_ligand,-3.701884,6,7,4,39,90600,100,50,300
5uez_ligand,-3.783601,6,8,4,39,90600,100,50,300
5uez_ligand,-3.303672,6,9,4,39,90600,100,50,300
5uez_ligand,-3.927808,38,0,4,39,98800,100,50,50
5uez_ligand,-4.591855,38,10,4,39,98800,100,50,50
5uez_ligand,-5.343903,38,11,4,39,98800,100,50,50
5uez_ligand,-3.044271,38,12,4,39,98800,100,50,50
5uez_ligand,-3.589627,38,13,4,39,98800,100,50,50
5uez_ligand,-3.300203,38,14,4,39,98800,100,50,50
5uez_ligand,-3.210998,38,1,4,39,98800,100,50,50
5uez_ligand,-3.741981,38,2,4,39,98800,100,50,50
5uez_ligand,-4.177345,38,3,4,39,98800,100,50,50
5uez_ligand,-8.146793,38,4,4,39,98800,100,50,50
5uez_ligand,-3.950808,38,5,4,39,98800,100,50,50
5uez_ligand,-3.526982,38,6,4,39,98800,100,50,50
5uez_ligand,-4.107688,38,7,4,39,98800,100,50,50
5uez_ligand,-4.121156,38,8,4,39,98800,100,50,50
5uez_ligand,-3.465846,38,9,4,39,98800,100,50,50
5uez_ligand,-3.854635,13,0,4,39,98800,100,75,100
5uez_ligand,-4.587190,13,10,4,39,98800,100,75,100
5uez_ligand,-4.640104,13,11,4,39,98800,100,75,100
5uez_ligand,-3.540502,13,12,4,39,98800,100,75,100
5uez_ligand,-3.620935,13,13,4,39,98800,100,75,100
5uez_ligand,-3.174897,13,14,4,39,98800,100,75,100
5uez_ligand,-3.779632,13,1,4,39,98800,100,75,100
5uez_ligand,-3.584805,13,2,4,39,98800,100,75,100
5uez_ligand,-4.241185,13,3,4,39,98800,100,75,100
5uez_ligand,-3.443068,13,4,4,39,98800,100,75,100
5uez_ligand,-3.831146,13,5,4,39,98800,100,75,100
5uez_ligand,-3.170076,13,6,4,39,98800,100,75,100
5uez_ligand,-4.064722,13,7,4,39,98800,100,75,100
5uez_ligand,-5.269391,13,8,4,39,98800,100,75,100
5uez_ligand,-3.465396,13,9,4,39,98800,100,75,100
5uez_ligand,-3.215497,125,0,4,39,106250,100,75,10
5uez_ligand,-4.368203,125,10,4,39,106250,100,75,10
5uez_ligand,-3.673774,125,11,4,39,106250,100,75,10
5uez_ligand,-2.584255,125,12,4,39,106250,100,75,10
5uez_ligand,-2.800637,125,13,4,39,106250,100,75,10
5uez_ligand,-3.690284,125,14,4,39,106250,100,75,10
5uez_ligand,-3.226845,125,1,4,39,106250,100,75,10
5uez_ligand,-3.805998,125,2,4,39,106250,100,75,10
5uez_ligand,-3.478262,125,3,4,39,106250,100,75,10
5uez_ligand,-3.437695,125,4,4,39,106250,100,75,10
5uez_ligand,-2.985613,125,5,4,39,106250,100,75,10
5uez_ligand,-3.321954,125,6,4,39,106250,100,75,10
5uez_ligand,-3.591575,125,7,4,39,106250,100,75,10
5uez_ligand,-3.638616,125,8,4,39,106250,100,75,10
5uez_ligand,-3.423855,125,9,4,39,106250,100,75,10
5uez_ligand,-3.747059,6,0,4,39,90600,100,75,200
5uez_ligand,-4.539356,6,10,4,39,90600,100,75,200
5uez_ligand,-4.389030,6,11,4,39,90600,100,75,200
5uez_ligand,-4.544869,6,12,4,39,90600,100,75,200
5uez_ligand,-3.576520,6,13,4,39,90600,100,75,200
5uez_ligand,-3.211853,6,14,4,39,90600,100,75,200
5uez_ligand,-3.761025,6,1,4,39,90600,100,75,200
5uez_ligand,-3.650411,6,2,4,39,90600,100,75,200
5uez_ligand,-4.628133,6,3,4,39,90600,100,75,200
5uez_ligand,-7.048538,6,4,4,39,90600,100,75,200
5uez_ligand,-3.604118,6,5,4,39,90600,100,75,200
5uez_ligand,-3.748214,6,6,4,39,90600,100,75,200
5uez_ligand,-3.688671,6,7,4,39,90600,100,75,200
5uez_ligand,-4.137426,6,8,4,39,90600,100,75,200
5uez_ligand,-3.192059,6,9,4,39,90600,100,75,200
5uez_ligand,-4.466394,52,0,4,39,102700,100,75,25
5uez_ligand,-4.592730,52,10,4,39,102700,100,75,25
5uez_ligand,-3.823613,52,11,4,39,102700,100,75,25
5uez_ligand,-3.203427,52,12,4,39,102700,100,75,25
5uez_ligand,-3.193754,52,13,4,39,102700,100,75,25
5uez_ligand,-3.754029,52,14,4,39,102700,100,75,25
5uez_ligand,-3.688796,52,1,4,39,102700,100,75,25
5uez_ligand,-3.358800,52,2,4,39,102700,100,75,25
5uez_ligand,-3.610005,52,3,4,39,102700,100,75,25
5uez_ligand,-4.164135,52,4,4,39,102700,100,75,25
5uez_ligand,-3.867984,52,5,4,39,102700,100,75,25
5uez_ligand,-3.634461,52,6,4,39,102700,100,75,25
5uez_ligand,-3.691393,52,7,4,39,102700,100,75,25
5uez_ligand,-4.409314,52,8,4,39,102700,100,75,25
5uez_ligand,-3.475723,52,9,4,39,102700,100,75,25
5uez_ligand,-3.719630,4,0,4,39,90400,100,75,300
5uez_ligand,-3.280068,4,10,4,39,90400,100,75,300
5uez_ligand,-4.315513,4,11,4,39,90400,100,75,300
5uez_ligand,-3.579214,4,12,4,39,90400,100,75,300
5uez_ligand,-3.455787,4,13,4,39,90400,100,75,300
5uez_ligand,-3.463437,4,14,4,39,90400,100,75,300
5uez_ligand,-2.874263,4,1,4,39,90400,100,75,300
5uez_ligand,-3.589905,4,2,4,39,90400,100,75,300
5uez_ligand,-4.463064,4,3,4,39,90400,100,75,300
5uez_ligand,-6.311798,4,4,4,39,90400,100,75,300
5uez_ligand,-3.487456,4,5,4,39,90400,100,75,300
5uez_ligand,-3.460466,4,6,4,39,90400,100,75,300
5uez_ligand,-3.577649,4,7,4,39,90400,100,75,300
5uez_ligand,-3.376672,4,8,4,39,90400,100,75,300
5uez_ligand,-2.611922,4,9,4,39,90400,100,75,300
5uez_ligand,-4.452317,26,0,4,39,100100,100,75,50
5uez_ligand,-3.944770,26,10,4,39,100100,100,75,50
5uez_ligand,-3.860723,26,11,4,39,100100,100,75,50
5uez_ligand,-3.371823,26,12,4,39,100100,100,75,50
5uez_ligand,-3.584100,26,13,4,39,100100,100,75,50
5uez_ligand,-3.045274,26,14,4,39,100100,100,75,50
5uez_ligand,-3.282182,26,1,4,39,100100,100,75,50
5uez_ligand,-3.264734,26,2,4,39,100100,100,75,50
5uez_ligand,-4.142786,26,3,4,39,100100,100,75,50
5uez_ligand,-2.953806,26,4,4,39,100100,100,75,50
5uez_ligand,-4.057572,26,5,4,39,100100,100,75,50
5uez_ligand,-3.604095,26,6,4,39,100100,100,75,50
5uez_ligand,-4.045691,26,7,4,39,100100,100,75,50
5uez_ligand,-4.134824,26,8,4,39,100100,100,75,50
5uez_ligand,-3.463530,26,9,4,39,100100,100,75,50
5uez_ligand,-3.339457,1000,0,4,39,100000,100,N/A,N/A
5uez_ligand,-3.804888,1000,10,4,39,100000,100,N/A,N/A
5uez_ligand,-3.310272,1000,11,4,39,100000,100,N/A,N/A
5uez_ligand,-2.064424,1000,12,4,39,100000,100,N/A,N/A
5uez_ligand,-2.119377,1000,13,4,39,100000,100,N/A,N/A
5uez_ligand,-1.655267,1000,14,4,39,100000,100,N/A,N/A
5uez_ligand,-2.961294,1000,1,4,39,100000,100,N/A,N/A
5uez_ligand,-2.975648,1000,2,4,39,100000,100,N/A,N/A
5uez_ligand,-3.380835,1000,3,4,39,100000,100,N/A,N/A
5uez_ligand,-3.309367,1000,4,4,39,100000,100,N/A,N/A
5uez_ligand,-3.356063,1000,5,4,39,100000,100,N/A,N/A
5uez_ligand,-3.223111,1000,6,4,39,100000,100,N/A,N/A
5uez_ligand,-2.183753,1000,7,4,39,100000,100,N/A,N/A
5uez_ligand,-2.356697,1000,8,4,39,100000,100,N/A,N/A
5uez_ligand,-2.458491,1000,9,4,39,100000,100,N/A,N/A
5wuk_ligand,140.078354,9,0,5,41,90900,100,100,100
5wuk_ligand,1341.264771,9,10,5,41,90900,100,100,100
5wuk_ligand,332.221954,9,11,5,41,90900,100,100,100
5wuk_ligand,146.585037,9,12,5,41,90900,100,100,100
5wuk_ligand,63.704147,9,13,5,41,90900,100,100,100
5wuk_ligand,194.009918,9,14,5,41,90900,100,100,100
5wuk_ligand,22.545065,9,1,5,41,90900,100,100,100
5wuk_ligand,136.886597,9,2,5,41,90900,100,100,100
5wuk_ligand,83.522018,9,3,5,41,90900,100,100,100
5wuk_ligand,196.534378,9,4,5,41,90900,100,100,100
